数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
产品经理.csv,全流量时代(北京)信息技术有限公司,产品经理,8000-12000元,8000.0,12000.0,10000.0,软件产品,软件产品,1-3年,本科,北京·海淀,北京·海淀,北京,海淀,未知,民营,20-99人,互联网
产品经理.csv,东莞启钧材研科技有限公司,产品经理,1.5-2.8万,15000.0,28000.0,21500.0,化学试剂、产品研发全流程、产品经理,化学试剂,3-5年,硕士,孝感·云梦县·隔蒲潭镇,孝感·云梦县·隔蒲潭镇,孝感,云梦县,隔蒲潭镇,民营,20-99人,生物工程
产品经理.csv,成都和成汽车零部件有限公司,产品经理,8000-10000元,8000.0,10000.0,9000.0,未知,未知,3-5年,本科,长春·农安·农安镇,长春·农安·农安镇,长春,农安,农安镇,民营,20-99人,汽车研发/制造
产品经理.csv,鸿兴源(山东)生物科技有限公司禹城分公司,产品经理,1-2万,10000.0,20000.0,15000.0,未知,未知,3-5年,本科,济南·历下,济南·历下,济南,历下,未知,其它,300-499人,快速消费品
产品经理.csv,重庆先特服务外包产业有限公司,产品经理,5000-10000元,5000.0,10000.0,7500.0,未知,未知,3-5年,本科,重庆·巫山·高唐,重庆·巫山·高唐,重庆,巫山,高唐,民营,1000-9999人,通信/网络设备
产品经理.csv,武汉创意考拉科技有限公司,产品经理,8000-12000元,8000.0,12000.0,10000.0,策略产品、增长产品、市场调研、项目管理、需求文档撰写,策略产品,3-5年,本科,武汉·江汉·汉兴街,武汉·江汉·汉兴街,武汉,江汉,汉兴街,20人以下,人工智能,未知
产品经理.csv,浙江晟邦药业有限公司,产品经理,1.4-2万,14000.0,20000.0,17000.0,电商产品,电商产品,5-10年,本科,湖州·吴兴区·龙溪街道,湖州·吴兴区·龙溪街道,湖州,吴兴区,龙溪街道,民营,20-99人,食品/饮料
产品经理.csv,沈阳盛世汇智网络科技有限公司,产品经理,5000-7000元,5000.0,7000.0,6000.0,软件产品,软件产品,1-3年,本科,沈阳·沈河·泉园,沈阳·沈河·泉园,沈阳,沈河,泉园,民营,20-99人,互联网
产品经理.csv,海南蓝工科技有限公司,产品经理,1.5-2.3万,15000.0,23000.0,19000.0,数据后台产品、市场调研、需求分析、产品设计、智能问答产品、软件产品、AI产品、数据产品、OA系统,数据后台产品,3-5年,本科,海口·美兰·和平南,海口·美兰·和平南,海口,美兰,和平南,民营,20人以下,物联网
产品经理.csv,安徽省东超科技有限公司,产品经理,1.1-2万,11000.0,20000.0,15500.0,硬件产品、垃圾分类,硬件产品,1-3年,本科,合肥·蜀山·南岗,合肥·蜀山·南岗,合肥,蜀山,南岗,民营,100-299人,人工智能
产品经理.csv,丹阳合十智能科技有限公司,产品经理,1.3-2万,13000.0,20000.0,16500.0,市场、产品、售前,市场,1-3年,本科,镇江·丹徒区·宜城街道,镇江·丹徒区·宜城街道,镇江,丹徒区,宜城街道,民营,20-99人,工业自动化
产品经理.csv,北京美斯顿科技开发有限公司,产品经理,7000-14000元,7000.0,14000.0,10500.0,新材料,新材料,经验不限,本科,厦门·湖里·殿前,厦门·湖里·殿前,厦门,湖里,殿前,民营,100-299人,环保
产品经理.csv,北京雷泰腾飞医疗科技有限公司,产品经理,1.5-2.2万,15000.0,22000.0,18500.0,未知,未知,3-5年,本科,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,民营,300-499人,医疗设备/器械
产品经理.csv,安徽过湾农业科技有限公司合肥分公司,产品经理,1.5-2.5万,15000.0,25000.0,20000.0,产品策划、富硒功能粮食产品,产品策划,5-10年,本科,合肥·瑶海·七里塘,合肥·瑶海·七里塘,合肥,瑶海,七里塘,民营,100-299人,农/林/牧/渔
产品经理.csv,江西同力企业服务有限公司,产品经理,1-1.5万,10000.0,15000.0,12500.0,AI产品、TOB,AI产品,3-5年,本科,南昌·青山湖,南昌·青山湖,南昌,青山湖,未知,民营,20-99人,人力资源服务
