数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
公关.csv,信隆融资租赁有限公司,商务公关专员,1-1.2万,10000.0,12000.0,11000.0,政府公关、活动公关,政府公关,1-3年,大专,蚌埠·蚌山区·胜利街道,蚌埠·蚌山区·胜利街道,蚌埠,蚌山区,胜利街道,国企,20-99人,租赁/拍卖/典当/担保
公关.csv,联合星海企业管理有限公司,兼职外联公关,6000-8000元·13薪,6500.0,8666.67,7583.33,政府拓展、政企合作、外联,政府拓展,1-3年,大专,南阳·宛城区·枣林街道,南阳·宛城区·枣林街道,南阳,宛城区,枣林街道,民营,300-499人,咨询服务
公关.csv,金盘科技,pr公关专员,2-2.5万,20000.0,25000.0,22500.0,政府公关、品牌公关,政府公关,3-5年,本科,上海·青浦·香花桥,上海·青浦·香花桥,上海,青浦,香花桥,民营,1000-9999人,电气机械/电力设备
公关.csv,湖北融通高科先进材料集团股份有限公司,外联总监,1.1-2.2万,11000.0,22000.0,16500.0,政府公关、商务公关,政府公关,1-3年,本科,黄石·大冶市·罗家桥街道,黄石·大冶市·罗家桥街道,黄石,大冶市,罗家桥街道,民营,1000-9999人,新能源
公关.csv,英德仕(北京)人力资源服务有限公司,北京PR公关经理,2-4万·15薪,25000.0,50000.0,37500.0,危机公关、品牌公关、媒体公关、MCN、高管IP孵化,危机公关,3-5年,本科,北京·朝阳,北京·朝阳,北京,朝阳,未知,合资,300-499人,人力资源服务
公关.csv,天津海派特环保科技有限公司,商务公关经理（高端接待+资源化公关）,8000-10000元,8000.0,10000.0,9000.0,品牌公关,品牌公关,3-5年,本科,天津·津南·八里台,天津·津南·八里台,天津,津南,八里台,民营,20人以下,环保
公关.csv,中蓝建投(北京)建设有限公司长沙分公司,商务公关,1-1.2万·13薪,10833.33,13000.0,11916.67,活动公关,活动公关,1-3年,学历不限,长沙·岳麓·学士,长沙·岳麓·学士,长沙,岳麓,学士,民营,20-99人,工程施工
公关.csv,欧普康视,商户外联/商圈公关专员,5000-8000元,5000.0,8000.0,6500.0,品牌公关,品牌公关,1-3年,大专,南京·鼓楼·湖南路,南京·鼓楼·湖南路,南京,鼓楼,湖南路,民营,500-999人,医疗设备/器械
公关.csv,郑州悦能光电科技有限公司,公关经理,8000-12000元,8000.0,12000.0,10000.0,活动公关、品牌公关,活动公关,3-5年,本科,郑州·金水·未来路,郑州·金水·未来路,郑州,金水,未来路,民营,100-299人,光电子行业
公关.csv,上海誉帆环境科技股份有限公司,公关总监 - 大连,2-4万·14薪,23333.33,46666.67,35000.0,政府公关、商务公关、销售业务,政府公关,5-10年,本科,大连·中山·青泥洼桥,大连·中山·青泥洼桥,大连,中山,青泥洼桥,上市公司,500-999人,专业技术服务
公关.csv,浙江华友钴业股份有限公司,ESG（传播与影响力）高级主管,2.5-4万,25000.0,40000.0,32500.0,未知,未知,经验不限,本科,嘉兴·桐乡市·梧桐街道,嘉兴·桐乡市·梧桐街道,嘉兴,桐乡市,梧桐街道,合资,10000人以上,新能源
公关.csv,东峻阳光(厦门)新能源有限公司,光伏厂商资源开发专员（公关方向）,6000-12000元,6000.0,12000.0,9000.0,政府公关、品牌公关,政府公关,1-3年,大专,广州·番禺·石壁,广州·番禺·石壁,广州,番禺,石壁,民营,300-499人,电力/水利/热力/燃气
公关.csv,跨越速运,公共事务经理,8000-10000元,8000.0,10000.0,9000.0,危机公关、政府公关、品牌公关,危机公关,3-5年,大专,上海·青浦·华新,上海·青浦·华新,上海,青浦,华新,民营,10000人以上,货运/物流/仓储
公关.csv,北京炽映万象科技有限公司,媒介公关,8000-11000元,8000.0,11000.0,9500.0,管理经验、KOL/MCN资源、新媒体平台资源,管理经验,1-3年,大专,北京·朝阳,北京·朝阳,北京,朝阳,未知,民营,20-99人,广播/影视
公关.csv,河南省北科生物科技有限公司,行政外联,6000-10000元,6000.0,10000.0,8000.0,活动公关,活动公关,经验不限,大专,郑州·金水·丰产路,郑州·金水·丰产路,郑州,金水,丰产路,民营,100-299人,医药制造
公关.csv,大马棕榈油技术研发(上海)有限公司,公共关系与业务拓展专员,9000-12000元·13薪,9750.0,13000.0,11375.0,政府公关、商务公关,政府公关,3-5年,本科,上海·闵行·颛桥,上海·闵行·颛桥,上海,闵行,颛桥,外商独资,20人以下,学术/科研
公关.csv,上海海宝电源科技有限公司,公关经理（南通）,8000-12000元·13薪,8666.67,13000.0,10833.33,核算会计、结算会计、会计初级职称、会计中级职称,核算会计,3-5年,本科,南通·如东·大豫,南通·如东·大豫,南通,如东,大豫,20-99人,新能源,未知
公关.csv,南京弘旭热能科技有限公司,商务公关,7000-12000元,7000.0,12000.0,9500.0,未知,未知,经验不限,大专,南京·江宁·麒麟,南京·江宁·麒麟,南京,江宁,麒麟,民营,20-99人,电力/水利/热力/燃气
公关.csv,牛博士(太原)生物科技有限公司,业务总助（双休+出差+商务公关）,5000-8000元,5000.0,8000.0,6500.0,品牌公关、商务出差陪同、项目全流程跟进、跨部门协调,品牌公关,3-5年,本科,太原·小店·平阳路,太原·小店·平阳路,太原,小店,平阳路,股份制企业,20-99人,科学技术推广
公关.csv,清华大学深圳国际研究生院,校友关系与发展岗,1.3-2.5万,13000.0,25000.0,19000.0,政府公关、活动公关,政府公关,3-5年,硕士,深圳·南山·桃源,深圳·南山·桃源,深圳,南山,桃源,事业单位,1000-9999人,学术/科研
