数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
销售招聘.csv,乐普医疗,国际销售-深圳,1.5-2.5万,15000.0,25000.0,20000.0,西班牙语、英语、TOB,西班牙语,1-3年,本科,深圳·南山·西丽,深圳·南山·西丽,深圳,南山,西丽,上市公司,10000人以上,医疗设备/器械
销售招聘.csv,南京隆升生物科技有限公司,医疗器械销售专员,8000-16000元,8000.0,16000.0,12000.0,未知,未知,经验不限,大专,南京·秦淮·朝天宫,南京·秦淮·朝天宫,南京,秦淮,朝天宫,民营,20-99人,医疗设备/器械
销售招聘.csv,上海联通星诚新能源汽车销售有限公司,腾势高级客户经理（汽车销售）,1.5-3万,15000.0,30000.0,22500.0,未知,未知,1-3年,大专,上海·闵行·浦江,上海·闵行·浦江,上海,闵行,浦江,股份制企业,100-299人,汽车4S店/经销商
销售招聘.csv,牧原股份,26届—大客户销售管培生（底薪8k起）,1.5-2.5万,15000.0,25000.0,20000.0,市场营销方向,市场营销方向,经验不限,本科,南平·邵武市·通泰街道,南平·邵武市·通泰街道,南平,邵武市,通泰街道,上市公司,10000人以上,农/林/牧/渔
销售招聘.csv,无锡虹业自动化工程有限公司,电气自控设备销售经理,8000-16000元,8000.0,16000.0,12000.0,销售代表、区域销售,销售代表,经验不限,大专,无锡·惠山·洛社,无锡·惠山·洛社,无锡,惠山,洛社,民营,100-299人,仪器仪表制造
销售招聘.csv,中国人寿保险股份有限公司杭州市分公司,菁英计划（销售顾问/健康顾问）,8000-16000元,8000.0,16000.0,12000.0,KA大客户、个人客户、企业客户、面销/陌拜、电话销售,KA大客户,经验不限,大专,杭州·上城·四季青,杭州·上城·四季青,杭州,上城,四季青,国企,10000人以上,保险
销售招聘.csv,驭邦贸易,西班牙语销售,1.5-2.3万,15000.0,23000.0,19000.0,西班牙语,西班牙语,经验不限,大专,广州·白云·鹤龙,广州·白云·鹤龙,广州,白云,鹤龙,民营,100-299人,贸易/进出口
销售招聘.csv,北京市北方华鹏物资销售有限公司,充电桩销售,1-2万,10000.0,20000.0,15000.0,KA大客户、企业客户、政府客户、面销/陌拜、渠道销售、地推销售,KA大客户,1-3年,大专,北京·朝阳,北京·朝阳,北京,朝阳,未知,民营,100-299人,汽车研发/制造
销售招聘.csv,江苏恒华动力设备有限公司,销售,3000-6000元,3000.0,6000.0,4500.0,面销、渠道销售,面销,1-3年,大专,沈阳·大东·东塔,沈阳·大东·东塔,沈阳,大东,东塔,民营,100-299人,专用设备制造
销售招聘.csv,泰康人寿保险有限责任公司北京顺义第一营销服务部,养老社区销售,1-2万,10000.0,20000.0,15000.0,医疗机构、个人客户、面销/陌拜、电话销售、会议/会展销售,医疗机构,经验不限,大专,北京·朝阳·建外,北京·朝阳·建外,北京,朝阳,建外,民营,10000人以上,保险
销售招聘.csv,辽宁柏慧燕都食品有限公司,销售业务经理（呼和浩特）,1-2万,10000.0,20000.0,15000.0,代理商/经销商、招商加盟,代理商/经销商,1-3年,大专,呼和浩特·赛罕·大学西路,呼和浩特·赛罕·大学西路,呼和浩特,赛罕,大学西路,民营,500-999人,农副产品加工制造
销售招聘.csv,商丘市众捷汽车销售有限公司,4s店销售总监,1-2万,10000.0,20000.0,15000.0,门店销售、4S店销售管理、有汽车销售行业管理经验优先,门店销售,1-3年,大专,商丘·梁园区·平原街道,商丘·梁园区·平原街道,商丘,梁园区,平原街道,民营,100-299人,汽车4S店/经销商
销售招聘.csv,北京中关村水木医疗科技有限公司,销售经理（动物实验行业）,1-2万,10000.0,20000.0,15000.0,企业客户,企业客户,1-3年,本科,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,民营,100-299人,检测/认证
销售招聘.csv,昆山今服同胜企业管理咨询有限公司,ka大客户销售,1-2万,10000.0,20000.0,15000.0,面销/陌拜、TOB端销售、抗压能力、电销、多种开发方式,面销/陌拜,经验不限,大专,苏州·常熟·虞山,苏州·常熟·虞山,苏州,常熟,虞山,民营,500-999人,法律服务
销售招聘.csv,泰康人寿保险有限责任公司北京东城第一支公司(营销部),销售经理,8000-16000元,8000.0,16000.0,12000.0,KA大客户、企业客户、政府客户、电话销售、面销/陌拜、网络销售,KA大客户,经验不限,大专,北京·朝阳·建外,北京·朝阳·建外,北京,朝阳,建外,100-299人,保险,未知
销售招聘.csv,四川世外乡村集团有限公司,线上房产销售,1-2万,10000.0,20000.0,15000.0,住宅房产、新房、别墅、五险一金、带薪年假,住宅房产,1-3年,大专,重庆·渝北,重庆·渝北,重庆,渝北,未知,民营,1000-9999人,房地产开发
销售招聘.csv,吉利控股集团,新能源汽车销售（资深或主管）-北京,面议,未知,未知,未知,新车、豪华品牌、新势力品牌、自主品牌,新车,经验不限,大专,北京·海淀·清河,北京·海淀·清河,北京,海淀,清河,民营,10000人以上,汽车研发/制造
销售招聘.csv,惠泰医疗,销售代表/经理-北京（肿瘤介入） (MJ000201),1.2-1.6万·20薪,20000.0,26666.67,23333.33,肿瘤、介入、栓塞,肿瘤,经验不限,本科,北京·朝阳·亚运村,北京·朝阳·亚运村,北京,朝阳,亚运村,上市公司,1000-9999人,医疗设备/器械
销售招聘.csv,北京云杉世界信息技术集团有限公司,欢迎资深销售人才转型采购1w起入职五险一金,1-1.8万,10000.0,18000.0,14000.0,未知,未知,经验不限,大专,上海·宝山·杨行,上海·宝山·杨行,上海,宝山,杨行,民营,10000人以上,互联网
销售招聘.csv,沈阳华通丰田汽车服务有限公司,销售顾问--诚隆日产,1-2万,10000.0,20000.0,15000.0,新车、合资品牌、门店销售、电话销售、车展销售,新车,1-3年,大专,沈阳·大东·东塔,沈阳·大东·东塔,沈阳,大东,东塔,民营,1000-9999人,汽车4S店/经销商
销售招聘.csv,上海怿兴流体控制有限公司,非电阀门销售工程师,1-2万,10000.0,20000.0,15000.0,未知,未知,经验不限,大专,长沙·雨花·砂子塘,长沙·雨花·砂子塘,长沙,雨花,砂子塘,民营,20-99人,电力/水利/热力/燃气
销售招聘.csv,深圳市合壹新能技术有限公司,销售经理/工程师,1.2-2.4万,12000.0,24000.0,18000.0,区域销售、新能源,区域销售,1-3年,本科,深圳·坪山·龙田,深圳·坪山·龙田,深圳,坪山,龙田,民营,100-299人,电子设备制造
销售招聘.csv,杭州天浦会计师事务所有限公司,财税销售主管,8000-16000元,8000.0,16000.0,12000.0,渠道销售、区域销售、电话销售,渠道销售,1-3年,大专,杭州·拱墅·武林,杭州·拱墅·武林,杭州,拱墅,武林,民营,20-99人,财务/审计/税务
销售招聘.csv,广东奥普特科技股份有限公司,自动化销售工程师,1-2万,10000.0,20000.0,15000.0,KA大客户、企业客户、区域销售,KA大客户,1-3年,大专,苏州·吴中·木渎,苏州·吴中·木渎,苏州,吴中,木渎,上市公司,1000-9999人,工业自动化
销售招聘.csv,牧原股份,26届大客户销售（底薪8K起）,1.5-2.5万,15000.0,25000.0,20000.0,企业客户、面销/陌拜,企业客户,经验不限,本科,本溪·平山区·站前街道,本溪·平山区·站前街道,本溪,平山区,站前街道,上市公司,10000人以上,农/林/牧/渔
销售招聘.csv,郑州绿业元农业科技有限公司,农药驻点销售代表-储备干部,1-2万,10000.0,20000.0,15000.0,退役军人、奖学金获得者、三好学生、优秀学生会干部、学生会主席优秀、国家励志奖学金,退役军人,经验不限,大专,红河·蒙自市·观澜街道,红河·蒙自市·观澜街道,红河,蒙自市,观澜街道,民营,1000-9999人,农/林/牧/渔
销售招聘.csv,内蒙古方源财税服务有限责任公司,销售,6000-12000元,6000.0,12000.0,9000.0,个人客户、电话销售、网络销售、渠道销售,个人客户,经验不限,大专,呼和浩特·赛罕·中专路,呼和浩特·赛罕·中专路,呼和浩特,赛罕,中专路,20人以下,工程施工,未知
销售招聘.csv,北京中润发汽车销售有限公司,4S店汽车销售顾问,1-2万,10000.0,20000.0,15000.0,豪华品牌、新车、门店销售,豪华品牌,1-3年,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,民营,100-299人,汽车研发/制造
销售招聘.csv,北京燕之园养老服务有限公司,养老销售招募：无需经验也可投！我们教你专业，你负责成长,1.2-2.4万,12000.0,24000.0,18000.0,院校客户、代理商销售、地推销售、渠道销售,院校客户,经验不限,大专,北京·海淀·北下关,北京·海淀·北下关,北京,海淀,北下关,合资,100-299人,居民服务
销售招聘.csv,麦田房产,销售经理-退役军人优先,1.1-2万,11000.0,20000.0,15500.0,KA大客户、电话销售、网络销售、地推销售,KA大客户,经验不限,大专,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,民营,10000人以上,房地产中介
销售招聘.csv,泰康人寿保险有限责任公司湖北武汉长江支公司,泰康之家.楚园高端养老社区销售 1.5-3万,1.5-3万,15000.0,30000.0,22500.0,面销/陌拜、电话销售、周末双休,面销/陌拜,经验不限,大专,武汉·武昌,武汉·武昌,武汉,武昌,未知,民营,1000-9999人,保险
销售招聘.csv,上海智达工程顾问有限公司,销售工程师,8000-16000元,8000.0,16000.0,12000.0,企业客户、政府客户、医疗机构、面销/陌拜,企业客户,1-3年,大专,上海·闵行·浦江,上海·闵行·浦江,上海,闵行,浦江,民营,100-299人,咨询服务
销售招聘.csv,中国平安人寿保险股份有限公司宁夏分公司银川市东城营销服务部,销售顾问,8000-16000元,8000.0,16000.0,12000.0,企业客户、政府客户、医疗机构、电话销售、渠道销售、代理商销售,企业客户,1-3年,大专,银川·兴庆区·丽景街街道,银川·兴庆区·丽景街街道,银川,兴庆区,丽景街街道,股份制企业,10000人以上,保险
销售招聘.csv,泰康人寿保险有限责任公司广东广州天河营销服务部(天河区珠江新城部),广州养老社区销售,1-2万,10000.0,20000.0,15000.0,未知,未知,1-3年,大专,广州·天河·林和,广州·天河·林和,广州,天河,林和,民营,500-999人,保险
销售招聘.csv,中电信数智科技有限公司,tob大客户销售经理(金融行业),面议,未知,未知,未知,银行客户、电话销售、面销/陌拜,银行客户,1-3年,本科,北京·西城·新街口,北京·西城·新街口,北京,西城,新街口,国企,10000人以上,IT服务
销售招聘.csv,威佳集团,威佳4S店销售顾问,1.1-2.2万,11000.0,22000.0,16500.0,新车、豪华品牌、合资品牌、门店销售、电话销售、车展销售,新车,1-3年,大专,南阳·卧龙区·靳岗街道,南阳·卧龙区·靳岗街道,南阳,卧龙区,靳岗街道,民营,1000-9999人,零售/批发
销售招聘.csv,远大生物,基层医疗销售代表,1.2-2万,12000.0,20000.0,16000.0,未知,未知,1-3年,大专,黄冈·黄州区·赤壁街道,黄冈·黄州区·赤壁街道,黄冈,黄州区,赤壁街道,股份制企业,1000-9999人,医药制造
销售招聘.csv,深圳市乐有家控股集团有限公司,退伍军人销售8K/可视频面试,8000-16000元,8000.0,16000.0,12000.0,住宅房产、新房、二手房、别墅、电话销售、网络销售、渠道销售、五险一金、带薪年假、团建福利、高提成,住宅房产,1-3年,大专,深圳·宝安·航城,深圳·宝安·航城,深圳,宝安,航城,民营,10000人以上,房地产中介
销售招聘.csv,青岛三源新材料有限公司,销售,4000-8000元,4000.0,8000.0,6000.0,企业客户、面销/陌拜、电话销售、网络销售,企业客户,经验不限,大专,青岛·市北·辽源路,青岛·市北·辽源路,青岛,市北,辽源路,民营,20人以下,贸易/进出口
销售招聘.csv,江苏晶盾新材料科技有限公司,大客户销售代表,1.3-2.6万,13000.0,26000.0,19500.0,区域销售、代理商销售、会议/会展销售、玻璃工艺、TOB、新材料生产,区域销售,1-3年,大专,宿迁·宿豫区·下相街道,宿迁·宿豫区·下相街道,宿迁,宿豫区,下相街道,民营,100-299人,橡胶和塑料制品
销售招聘.csv,浙江海申新材料有限公司,销售区域经理,1.2-1.9万,12000.0,19000.0,15500.0,面销/陌拜、电话销售,面销/陌拜,1-3年,大专,广州·白云·嘉禾,广州·白云·嘉禾,广州,白云,嘉禾,民营,100-299人,化学原料/化学制品
销售招聘.csv,迈特威智能设备(广东)有限公司,设备销售经理（稳定+高提成）,1.2-2.4万,12000.0,24000.0,18000.0,区域销售、大客户代表,区域销售,1-3年,大专,东莞·凤岗镇,东莞·凤岗镇,东莞,凤岗镇,未知,民营,100-299人,电气机械/电力设备
销售招聘.csv,淄博润裕机械设备有限公司,销售,4000-8000元,4000.0,8000.0,6000.0,面销/陌拜、电话销售、短期出差,面销/陌拜,1-3年,大专,淄博·周村区·城北路街道,淄博·周村区·城北路街道,淄博,周村区,城北路街道,20人以下,通用设备制造,未知
销售招聘.csv,河北申联汽车服务集团有限公司,汽车销售顾问-上汽奥迪-裕华、长安园区都可,1-2万,10000.0,20000.0,15000.0,新车、二手车、豪华品牌、新势力品牌、自主品牌、门店销售、车展销售、网络销售,新车,1-3年,大专,石家庄·长安·南村,石家庄·长安·南村,石家庄,长安,南村,民营,1000-9999人,汽车4S店/经销商
销售招聘.csv,北京我爱我家房地产经纪有限公司,房产销售经纪人,1.4-2.8万,14000.0,28000.0,21000.0,新房销售、二手房销售、住宅销售、商业地产销售、房屋租赁、别墅/豪宅销售、海外房产销售、销售专员、销售主管,新房销售,经验不限,大专,北京·通州·永顺,北京·通州·永顺,北京,通州,永顺,上市公司,10000人以上,房地产中介
销售招聘.csv,牧原股份,26届—大客户销售管培生（底薪8k起）,1.5-2.5万,15000.0,25000.0,20000.0,市场营销方向,市场营销方向,经验不限,本科,临汾·尧都区·南街街道,临汾·尧都区·南街街道,临汾,尧都区,南街街道,上市公司,10000人以上,农/林/牧/渔
销售招聘.csv,中国平安人寿保险股份有限公司辽宁分公司优才营销服务部(人才培育项目部),销售主管,1.1-2.2万,11000.0,22000.0,16500.0,销售,销售,1-3年,大专,沈阳·皇姑·北塔,沈阳·皇姑·北塔,沈阳,皇姑,北塔,上市公司,100-299人,保险
销售招聘.csv,四川怡卓人力资源管理有限公司,岚图直营店-汽车销售/主播/维修/15-30K,1-2万,10000.0,20000.0,15000.0,新车、新势力品牌、门店销售、直播销售,新车,1-3年,大专,贵阳·南明,贵阳·南明,贵阳,南明,未知,民营,10000人以上,人力资源服务
销售招聘.csv,金融街证券股份有限公司,证券财富顾问（投资、理财、产品销售）,9000-18000元,9000.0,18000.0,13500.0,财富管理、资产配置、客户开发、投资理财、电话营销、基金理财、理财规划、银行,财富管理,经验不限,本科,杭州·上城·四季青,杭州·上城·四季青,杭州,上城,四季青,股份制企业,1000-9999人,证券/期货
销售招聘.csv,新大陆(苏州)国际工程项目管理有限公司,渠道销售总监大客户销售总监,1-2万,10000.0,20000.0,15000.0,未知,未知,经验不限,本科,苏州·吴中,苏州·吴中,苏州,吴中,未知,民营,100-299人,房地产开发
销售招聘.csv,安徽中杰信息科技有限公司,solidworks销售顾问（早9晚6，双休）,1-1.8万,10000.0,18000.0,14000.0,KA大客户、企业客户、区域销售、面销/陌拜、ERP、PLM、PDM、项目型销售、离散制造业客户,KA大客户,1-3年,大专,合肥·蜀山·南岗,合肥·蜀山·南岗,合肥,蜀山,南岗,民营,100-299人,IT服务
销售招聘.csv,中国平安人寿保险股份有限公司广东分公司2,综合金融销售经理,1-2万,10000.0,20000.0,15000.0,世界500强、上市公司、双休,世界500强,经验不限,大专,汕头·龙湖区·金霞街道,汕头·龙湖区·金霞街道,汕头,龙湖区,金霞街道,上市公司,1000-9999人,保险
销售招聘.csv,上海尚能汽车服务有限公司,精品销售,1-2万,10000.0,20000.0,15000.0,豪华品牌、门店销售、太阳膜、新势力品牌,豪华品牌,1-3年,大专,成都·龙泉驿·柏合,成都·龙泉驿·柏合,成都,龙泉驿,柏合,民营,100-299人,零售/批发
