数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
广告.csv,龙雕智能装备(山东)有限公司,facebook广告投放,1-1.5万,10000.0,15000.0,12500.0,未知,未知,1-3年,大专,济南·历下·智远,济南·历下·智远,济南,历下,智远,民营,500-999人,通用设备制造
广告.csv,兆讯新媒体科技有限公司,产品运营经理（户外 LED 广告场景）,1.5-1.8万,15000.0,18000.0,16500.0,未知,未知,3-5年,本科,北京·朝阳,北京·朝阳,北京,朝阳,未知,上市公司,500-999人,广告/营销
广告.csv,字节跳动,技术产品实习生（数据方向）-中国交易与广告,6000-10000元,6000.0,10000.0,8000.0,未知,未知,经验不限,本科,上海,上海,上海,未知,未知,民营,10000人以上,互联网
广告.csv,上海无量寿文化传媒有限公司,广告销售,8000-15000元,8000.0,15000.0,11500.0,传统广告、户外广告、电梯广告、地铁广告、企业客户（2B）、大客户（KA）、销售专员、销售主管,传统广告,经验不限,大专,上海·徐汇·漕河泾,上海·徐汇·漕河泾,上海,徐汇,漕河泾,其它,20-99人,广告/营销
广告.csv,重庆茂财至商务信息咨询有限公司,广告投手【游戏方向】,4000-8000元,4000.0,8000.0,6000.0,媒介专员,媒介专员,1-3年,本科,重庆·两江新区,重庆·两江新区,重庆,两江新区,未知,社会团体,20-99人,咨询服务
广告.csv,吉客印(郑州)数字科技有限公司,广告优化师（Google/tiktok/facebook/line）,6000-11000元·13薪,6500.0,11916.67,9208.33,广告投放、信息流优化、google、TIKTOK、facebook、巨量引擎、抖音、头条系、腾讯系,广告投放,经验不限,大专,郑州·中原·石佛,郑州·中原·石佛,郑州,中原,石佛,上市公司,1000-9999人,互联网
广告.csv,雄安人才服务有限公司,活动策划与执行岗（广告）,8000-10000元·13薪,8666.67,10833.33,9750.0,活动策划与执行岗,活动策划与执行岗,经验不限,本科,保定·容城·大河,保定·容城·大河,保定,容城,大河,20-99人,人力资源服务,未知
广告.csv,四川大禹伟业传媒集团有限公司,广告媒介专员,6000-12000元,6000.0,12000.0,9000.0,户外媒体、广告灯箱安装、商务合作洽谈、物料制作跟进,户外媒体,经验不限,大专,青岛·市北·河西,青岛·市北·河西,青岛,市北,河西,民营,100-299人,广告/营销
广告.csv,北京五八信息技术有限公司,广告推广专员-深圳(J27220),8000-12000元,8000.0,12000.0,10000.0,企业客户、个人客户、电话销售、网络销售、会议/会展销售,企业客户,经验不限,大专,深圳·罗湖·笋岗,深圳·罗湖·笋岗,深圳,罗湖,笋岗,合资,10000人以上,互联网
广告.csv,青眼网络科技(武汉)有限公司,Facebook 广告投放专员,6000-8000元,6000.0,8000.0,7000.0,媒介专员,媒介专员,1-3年,本科,武汉·武昌,武汉·武昌,武汉,武昌,未知,股份制企业,20-99人,广播/影视
广告.csv,成都优航凡人力资源管理有限公司,广告销售,1.2-2.4万,12000.0,24000.0,18000.0,互联网广告、面销/陌拜,互联网广告,经验不限,学历不限,青岛·市北·敦化路,青岛·市北·敦化路,青岛,市北,敦化路,民营,10000人以上,人力资源服务
广告.csv,上海蓝木化工有限公司,数字广告投放专员（SEM/海外推广）,1-2万,10000.0,20000.0,15000.0,搜索引擎推广、信息流推广、Google、百度、YAHOO、海外推广、广告投放、ROI,搜索引擎推广,经验不限,本科,上海·浦东·康桥,上海·浦东·康桥,上海,浦东,康桥,合资,300-499人,生物工程
广告.csv,上海树家医学科技有限公司,信息流广告投放,1-1.3万,10000.0,13000.0,11500.0,未知,未知,1-3年,大专,上海·闵行·新虹,上海·闵行·新虹,上海,闵行,新虹,民营,100-299人,卫生服务
广告.csv,舜风传媒集团股份有限公司,新媒体广告销售,8000-12000元,8000.0,12000.0,10000.0,新媒体广告、搜索引擎广告、互联网广告、KA大客户、企业客户、政府客户、面销/陌拜、会议/会展销售、电话销售,新媒体广告,1-3年,本科,济南·槐荫,济南·槐荫,济南,槐荫,未知,民营,500-999人,广告/营销
广告.csv,星辰领域文化传媒吉林有限公司,广告销售,1.2-2.4万,12000.0,24000.0,18000.0,互联网广告、电梯广告、户外媒体广告,互联网广告,经验不限,大专,长春·二道·东方广场,长春·二道·东方广场,长春,二道,东方广场,民营,100-299人,广告/营销
广告.csv,云南壹媒介广告有限公司,广告销售经理,1.1-2.2万,11000.0,22000.0,16500.0,户外媒体广告、社区广告,户外媒体广告,经验不限,大专,昆明·盘龙·拓东,昆明·盘龙·拓东,昆明,盘龙,拓东,其它,20-99人,广告/营销
广告.csv,吉林省瑞雅科技有限公司,小红书广告销售,8000-15000元,8000.0,15000.0,11500.0,搜索引擎广告、互联网广告、电话销售、面销/陌拜、网络销售,搜索引擎广告,经验不限,大专,长春·南关·临河,长春·南关·临河,长春,南关,临河,民营,500-999人,互联网
